,index,branch_failpass,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,session_start_time,stimuli_presented,trial_duration,trial_num,trial_template,task,sub_id,exp,Correct,Shorter,Length
1158,6327,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_bagback,769,[],choice-response,Bag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Back,1510,82,PrescreenTrials,PrescreenTrials,f6044,EXP8a,0,0,1
1159,6328,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_lablap,1312,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lap,2109,83,PrescreenTrials,PrescreenTrials,f6044,EXP8a,0,0,1
1160,6329,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_cabcap,721,[],choice-response,Cab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cap,1493,84,PrescreenTrials,PrescreenTrials,f6044,EXP8a,0,0,1
1161,6330,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_fadfat,767,[],choice-response,Fat,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fat,1726,85,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,1,1
1162,6331,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_beadbeat,1556,[],choice-response,Beat,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Beat,2366,86,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,1,1
1163,6332,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_laglack,654,[],choice-response,Lag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lack,1434,87,PrescreenTrials,PrescreenTrials,f6044,EXP8a,0,0,1
1164,6333,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_bagback,815,[],choice-response,Bag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Back,1565,88,PrescreenTrials,PrescreenTrials,f6044,EXP8a,0,0,1
1165,6334,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_cabcap,915,[],choice-response,Cab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cab,1898,89,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,0,8
1166,6335,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_cabcap,100,[],choice-response,Cab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cap,869,90,PrescreenTrials,PrescreenTrials,f6044,EXP8a,0,0,1
1167,6336,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_lablap,2158,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lap,2913,91,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,1,1
1168,6337,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_fadfat,1153,[],choice-response,Fat,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fat,2132,92,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,1,1
1169,6338,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_laglack,1430,[],choice-response,Lag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lag,2420,93,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,0,8
1170,6339,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_fadfat,1496,[],choice-response,Fad,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fad,2682,94,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,0,8
1171,6340,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_beadbeat,1246,[],choice-response,Bead,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bead,2265,95,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,0,8
1172,6341,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_laglack,1679,[],choice-response,Lag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lack,2458,96,PrescreenTrials,PrescreenTrials,f6044,EXP8a,0,0,1
1173,6342,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_beadbeat,3102,[],choice-response,Bead,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Beat,3926,97,PrescreenTrials,PrescreenTrials,f6044,EXP8a,0,0,1
1174,6343,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_lablap,978,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lab,1963,98,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,0,8
1175,6344,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_bagback,1224,[],choice-response,Bag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bag,2171,99,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,0,8
1176,6345,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_cabcap,1167,[],choice-response,Cab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cab,2137,100,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,0,8
1177,6346,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_lablap,568,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lab,1546,101,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,0,8
1178,6347,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_fadfat,778,[],choice-response,Fat,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fat,1725,102,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,1,1
1179,6348,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_cabcap,1359,[],choice-response,Cap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cap,2126,103,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,1,1
1180,6349,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_laglack,742,[],choice-response,Lag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lag,1738,104,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,0,8
1181,6350,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_lablap,858,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lap,1633,105,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,1,1
1182,6351,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_fadfat,1031,[],choice-response,Fad,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fad,2198,106,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,0,8
1183,6352,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_beadbeat,2551,[],choice-response,Beat,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Beat,3364,107,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,1,1
1184,6353,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_beadbeat,769,[],choice-response,Beat,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bead,1776,108,PrescreenTrials,PrescreenTrials,f6044,EXP8a,0,1,8
1185,6354,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_bagback,661,[],choice-response,Bag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bag,1615,109,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,0,8
1186,6355,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_laglack,660,[],choice-response,Lag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lack,1435,110,PrescreenTrials,PrescreenTrials,f6044,EXP8a,0,0,1
1187,6356,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_bagback,693,[],choice-response,Bag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Back,1449,111,PrescreenTrials,PrescreenTrials,f6044,EXP8a,0,0,1
1188,6357,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_lablap,1206,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lab,2209,112,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,0,8
1189,6358,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_laglack,645,[],choice-response,Lag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lag,1654,113,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,0,8
1190,6359,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_fadfat,888,[],choice-response,Fad,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fad,2047,114,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,0,8
1191,6360,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_beadbeat,931,[],choice-response,Beat,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Beat,1748,115,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,1,1
1192,6361,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_beadbeat,983,[],choice-response,Beat,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bead,2007,116,PrescreenTrials,PrescreenTrials,f6044,EXP8a,0,1,8
1193,6362,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_fadfat,972,[],choice-response,Fat,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fat,1944,117,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,1,1
1194,6363,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_lablap,765,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lap,1540,118,PrescreenTrials,PrescreenTrials,f6044,EXP8a,0,0,1
1195,6364,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_laglack,624,[],choice-response,Lag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lack,1394,119,PrescreenTrials,PrescreenTrials,f6044,EXP8a,0,0,1
1196,6365,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_bagback,608,[],choice-response,Bag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Back,1329,120,PrescreenTrials,PrescreenTrials,f6044,EXP8a,0,0,1
1197,6366,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_cabcap,630,[],choice-response,Cab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cab,1608,121,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,0,8
1198,6367,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_cabcap,933,[],choice-response,Cab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cap,1707,122,PrescreenTrials,PrescreenTrials,f6044,EXP8a,0,0,1
1199,6368,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,f604437c7c7ba6bd189f3b3744e578c02622c227d34e08e888c9c4f19055acdc,2472.0156650543213,False,keypress,prescreenRsp_bagback,1284,[],choice-response,Bag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bag,2255,123,PrescreenTrials,PrescreenTrials,f6044,EXP8a,1,0,8
1200,6943,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_laglack,6525,[],choice-response,Lack,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lack,7660,4,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,1,1
1201,6944,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_cabcap,1896,[],choice-response,Cap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cap,3252,5,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,1,1
1202,6945,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_laglack,1418,[],choice-response,Lack,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lag,2862,6,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,0,1,8
1203,6946,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_bagback,3671,[],choice-response,Bag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Back,4939,7,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,0,0,1
1204,6947,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_cabcap,1399,[],choice-response,Cab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cab,2820,8,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,0,8
1205,6948,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_beadbeat,1716,[],choice-response,Bead,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bead,3192,9,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,0,8
1206,6949,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_lablap,1502,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lab,2840,10,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,0,1,8
1207,6950,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_fadfat,1198,[],choice-response,Fat,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fat,2471,11,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,1,1
1208,6951,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_bagback,5455,[],choice-response,Back,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bag,6943,12,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,0,1,8
1209,6952,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_beadbeat,1711,[],choice-response,Beat,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Beat,2836,13,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,1,1
1210,6953,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_lablap,3103,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lap,4352,14,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,1,1
1211,6954,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_fadfat,3523,[],choice-response,Fad,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fad,5148,15,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,0,8
1212,6955,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_fadfat,1944,[],choice-response,Fat,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fat,3334,16,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,1,1
1213,6956,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_bagback,3332,[],choice-response,Back,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bag,4539,17,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,0,1,8
1214,6957,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_beadbeat,3161,[],choice-response,Bead,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Beat,4367,18,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,0,0,1
1215,6958,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_cabcap,3935,[],choice-response,Cab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cab,5317,19,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,0,8
1216,6959,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_bagback,1602,[],choice-response,Back,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Back,2679,20,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,1,1
1217,6960,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_fadfat,1212,[],choice-response,Fad,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fad,2754,21,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,0,8
1218,6961,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_lablap,2414,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lap,3521,22,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,1,1
1219,6962,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_laglack,1491,[],choice-response,Lack,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lack,2687,23,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,1,1
1220,6963,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_laglack,3174,[],choice-response,Lag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lag,4654,24,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,0,8
1221,6964,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_cabcap,557,[],choice-response,Cap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cap,1734,25,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,1,1
1222,6965,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_beadbeat,657,[],choice-response,Bead,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bead,1947,26,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,0,8
1223,6966,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_lablap,781,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lab,2167,27,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,0,1,8
1224,6967,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_bagback,629,[],choice-response,Back,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Back,1787,28,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,1,1
1225,6968,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_lablap,432,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lab,1746,29,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,0,1,8
1226,6969,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_beadbeat,1636,[],choice-response,Beat,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Beat,2861,30,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,1,1
1227,6970,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,34ad61f7f500586a98dfc83b880d458cd4e65ba89b4c5db5b1a2dc0988468210,5808.913275003433,False,keypress,prescreenRsp_beadbeat,538,[],choice-response,Bead,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bead,2049,31,PrescreenTrials,PrescreenTrials,34ad6,EXP8a,1,0,8
